lat,lon,alt,x_vel,y_vel,z_vel,x_accel,y_accel,z_accel
42.32725417,-83.04237067,178.2,-0.438487316,4.049697818,-0.1,-3.753822646,3.461919851,0
42.327233,-83.0424195,178,0.456407367,-4.91287778,-0.2,0.894894682,-8.962575597,-0.1
42.3272125,-83.04248017,178,5.723118626,-0.028482441,0,5.266711259,4.884395339,0.2
42.32719283,-83.0425505,177.9,-5.604033046,3.086166996,-0.1,-11.32715167,3.114649437,-0.1
42.32717333,-83.04262967,177.8,3.040935349,6.416211404,-0.1,8.644968396,3.330044408,0
42.327152,-83.04271667,177.7,2.22854263,7.398066426,-0.1,-0.812392719,0.981855022,0
42.32712883,-83.0428055,177.6,-6.995127346,3.322134264,-0.1,-9.223669976,-4.075932162,0
42.32710783,-83.04289467,177.5,7.403905341,-2.143392382,-0.1,14.39903269,-5.465526646,0
42.32708983,-83.04298367,177.3,-5.817100986,-4.799120268,-0.2,-13.22100633,-2.655727886,-0.1
42.32707233,-83.04306867,177.2,-4.349422685,-5.70958442,-0.1,1.467678301,-0.910464152,0.1
42.32705633,-83.04313983,177.2,-1.772406573,-5.709578635,0,2.577016111,5.78E-06,0.1
42.32705567,-83.0432135,177.2,4.791832556,-3.708273626,0,6.564239129,2.001305009,0
42.32706783,-83.04328067,176.9,-4.491493385,-3.830768528,-0.3,-9.283325941,-0.122494902,-0.3
42.32709733,-83.04337117,176.1,1.091757801,-6.690856212,-0.8,5.583251187,-2.860087684,-0.5
42.3271075,-83.04344667,176.9,-5.976445851,2.795053637,0.8,-7.068203653,9.485909849,1.6
42.327103,-83.04355517,176.3,2.433072255,7.345810379,-0.6,8.409518106,4.550756742,-1.4
42.327089,-83.04367683,176.5,7.193515024,-5.085947334,0.2,4.76044277,-12.43175771,0.8
42.32707417,-83.04371633,176.9,2.261279808,-5.269277686,0.4,-4.932235216,-0.183330352,0.2
42.32702717,-83.043804,176.7,-7.202249721,-1.013494975,-0.2,-9.46352953,4.255782712,-0.6
42.32697117,-83.0438965,177.6,-7.035499243,-4.543661495,0.9,0.166750478,-3.53016652,1.1
42.32694033,-83.044004,177.7,-8.240720314,-1.900117368,0.1,-1.205221071,2.643544127,-0.8
42.32690383,-83.04412683,178.3,5.342453124,8.86048587,0.6,13.58317344,10.76060324,0.5
42.32685183,-83.04425933,178.2,5.354673048,-10.39118954,-0.1,0.012219924,-19.25167541,-0.7
42.32680367,-83.04437333,177.4,8.932508353,5.294161841,-0.8,3.577835305,15.68535138,-0.7
42.32674483,-83.044496,177.1,11.20611055,0.356900744,-0.3,2.2736022,-4.937261098,0.5
42.326688,-83.0446275,175.5,3.787657671,-10.29208055,-1.6,-7.418452883,-10.64898129,-1.3
42.32663917,-83.04474033,175.2,0.903981797,9.105136184,-0.3,-2.883675874,19.39721673,1.3
42.3265295,-83.04488533,173,-8.020928776,7.823525152,-2.2,-8.924910573,-1.281611032,-1.9
42.32646817,-83.0450925,171.6,10.81744307,-2.207981729,-1.4,18.83837185,-10.03150688,0.8
42.32639417,-83.0452435,172.2,7.257007844,8.934858411,0.6,-3.560435227,11.14284014,2
42.32632767,-83.04536717,172.7,-7.705878907,-9.079673769,0.5,-14.96288675,-18.01453218,-0.1
42.3262595,-83.04549867,174.1,-8.714455564,8.166342701,1.4,-1.008576657,17.24601647,0.9
42.326187,-83.04562267,175,-2.78972267,11.50657891,0.9,5.924732894,3.340236204,-0.5
42.326121,-83.04574467,176,11.95600167,0.462361939,1,14.74572434,-11.04421697,0.1
42.32605833,-83.045864,176.5,-2.519257774,-11.78773711,0.5,-14.47525945,-12.25009905,-0.5
42.326,-83.04599317,177.2,6.193682098,10.59621067,0.7,8.712939872,22.38394778,0.2
42.3259465,-83.046131,177.5,-12.60298994,-0.295350337,0.3,-18.79667203,-10.89156101,-0.4
42.32589783,-83.04627333,178.1,12.65262252,2.499323418,0.6,25.25561246,2.794673755,0.3
42.3258505,-83.04641883,178.4,7.366526387,10.86589609,0.3,-5.286096134,8.366572677,-0.3
42.32580317,-83.04657,178.6,12.10309378,-6.071667811,0.2,4.736567393,-16.93756391,-0.1
42.32575483,-83.04672083,178.9,12.44449538,4.898819091,0.3,0.341401605,10.9704869,0.1
42.32571,-83.04687,179.4,-2.65596776,-12.82667894,0.5,-15.10046314,-17.72549803,0.2
42.32567233,-83.04701933,179.8,-9.050140061,9.013757087,0.4,-6.394172301,21.84043603,-0.1
42.32563583,-83.047164,179.9,-1.089956746,12.43737327,0.1,7.960183315,3.423616187,-0.3
42.3255985,-83.04729433,180.2,9.650216684,-5.461162046,0.3,10.74017343,-17.89853532,0.2
42.3255495,-83.04741033,180.6,11.37104437,-0.662109454,0.4,1.720827685,4.799052592,0.1
42.325504,-83.04752967,181.1,-4.138064468,-10.44013131,0.5,-15.50910884,-9.778021855,0.1
42.32544483,-83.04764333,181.5,-7.908505705,-8.651681767,0.4,-3.770441237,1.788449543,-0.1
42.325388,-83.04775817,181.7,-8.311215953,-7.90328943,0.2,-0.402710248,0.748392337,-0.2
42.32532817,-83.047906,182.2,11.78610981,6.163537254,0.5,20.09732576,14.06682668,0.3
42.32526983,-83.04806767,182.2,-12.12731105,-7.492682196,0,-23.91342086,-13.65621945,-0.5
42.32521417,-83.0482365,181.8,-14.47645966,2.137130888,-0.4,-2.349148604,9.629813084,-0.4
42.32515483,-83.04839133,182.1,-11.97979573,-7.736783803,0.3,2.496663924,-9.873914691,0.7
42.32509767,-83.048565,182.2,-13.37152933,-5.707543764,0.1,-1.391733599,2.029240038,-0.2
42.325041,-83.0487265,182,-13.70014818,-3.40251228,-0.2,-0.328618845,2.305031484,-0.3
42.324991,-83.04889783,181.8,-5.438785178,13.84851942,-0.2,8.261362998,17.2510317,0
42.32493417,-83.0490965,183.7,-5.960046281,-13.44118983,1.9,-0.521261103,-27.28970925,2.1
42.324956,-83.04928933,184.6,-13.34621148,1.427705967,0.9,-7.386165196,14.86889579,-1
42.3249685,-83.04943917,183.1,-3.728510266,-13.25626849,-1.5,9.617701212,-14.68397446,-2.4
42.324939,-83.04958833,182.3,1.05083915,-13.83315513,-0.8,4.779349415,-0.57688664,0.7
42.32490017,-83.049741,181.9,-1.452258547,-13.88937991,-0.4,-2.503097697,-0.056224781,0.4
42.32485617,-83.04989517,181.5,0.631404561,-13.77057353,-0.4,2.083663108,0.118806385,0
42.32480867,-83.05004717,181.5,7.613001432,-10.99009924,0,6.981596872,2.780474288,0.4
42.3247625,-83.05019667,181.6,-7.84506275,-10.44529479,0.1,-15.45806418,0.544804457,0.1
42.32472283,-83.05034283,181.9,-12.62863842,-1.479413205,0.3,-4.783575667,8.96588158,0.2
42.32468667,-83.050487,181.8,4.031228007,11.67055349,-0.1,16.65986642,13.14996669,-0.4
42.3246615,-83.05063083,181.9,-0.253138514,12.28797449,0.1,-4.284366521,0.617421001,0.2
42.32464617,-83.05077467,181.8,-10.98551725,5.266203123,-0.1,-10.73237874,-7.021771367,-0.2
42.32464433,-83.05092317,181.8,-7.606219164,9.660761304,0,3.379298089,4.394558182,0.1
42.32464967,-83.05107483,181.7,12.06260969,-2.098400053,-0.1,19.66882885,-11.75916136,-0.1
42.32466467,-83.05122483,182,-4.373642276,11.27111825,0.3,-16.43625196,13.3695183,0.4
42.32467433,-83.05136783,182.1,-2.175409961,11.94439282,0.1,2.198232316,0.673274569,-0.2
42.324691,-83.0515165,182.7,-2.074849818,12.07607857,0.6,0.100560143,0.131685749,0.5
42.3247115,-83.05166967,183.1,-3.783484192,11.41116722,0.4,-1.708634374,-0.664911351,-0.2
42.324731,-83.05180967,182.3,-0.31976853,10.60147051,-0.8,3.463715662,-0.809696708,-1.2
42.32474567,-83.05192617,181.6,8.594377479,-2.744017289,-0.7,8.914146009,-13.3454878,0.1
42.32476467,-83.05202583,181.3,7.415309271,2.657619409,-0.3,-1.179068208,5.401636699,0.4
42.3247785,-83.05211567,181.2,2.08307251,-6.618225006,-0.1,-5.332236761,-9.275844416,0.2
42.32479483,-83.0521855,181.5,-3.162178971,4.725771964,0.3,-5.245251481,11.34399697,0.4
42.324838,-83.052235,182.3,-3.200302407,5.598979207,0.8,-0.038123436,0.873207243,0.5
42.32489117,-83.05226983,182.8,4.825916309,-4.178043089,0.5,8.026218716,-9.777022297,-0.3
42.32494317,-83.05229617,182.1,0.679727129,-6.131134161,-0.7,-4.14618918,-1.953091071,-1.2
42.3249925,-83.05232017,182.5,6.197203733,1.733841826,0.4,5.517476604,7.864975986,1.1
42.32504483,-83.0523485,183.1,-5.553512342,3.708659075,0.6,-11.75071607,1.974817249,0.2
42.32510467,-83.05238383,183.5,-2.760725214,-7.126529753,0.4,2.792787128,-10.83518883,-0.2
42.32516783,-83.0524255,183.5,4.048597216,7.051732453,0,6.80932243,14.17826221,-0.4
42.32523883,-83.05246383,183.8,3.786376036,7.432287051,0.3,-0.26222118,0.380554598,0.3
42.32530833,-83.052504,185.2,-3.092619501,-7.752231094,1.4,-6.878995537,-15.18451814,1.1
42.32537983,-83.052539,186.1,2.253046046,7.89481331,0.9,5.345665547,15.6470444,-0.5
42.325451,-83.05255883,186.5,-2.332216966,-6.88968945,0.4,-4.585263012,-14.78450276,-0.5
42.32550117,-83.05256833,186.3,3.853066815,-4.162740017,-0.2,6.185283781,2.726949433,-0.6
42.32554517,-83.05257383,187.4,4.054329362,0.06482704,1.1,0.201262547,4.227567058,1.3
42.32556667,-83.05257817,187.4,2.139207929,0.314536871,0,-1.915121434,0.249709831,-1.1
42.325577,-83.05258233,187.2,0,0,-0.2,0,0,-0.2
42.325586,-83.05258717,187.1,0.987804478,-0.123131247,-0.1,0,0,0.1
42.32559367,-83.052589,187,-0.762264153,-0.564677982,-0.1,-1.750068631,-0.441546735,0
42.32560167,-83.05259033,187.2,-0.217485504,0.800790273,0.2,0.54477865,1.365468255,0.3
42.32561267,-83.052594,187.1,-1.02753095,0.168373854,-0.1,-0.810045447,-0.63241642,-0.3
42.32563167,-83.05260117,186.8,1.383134305,1.402524678,-0.3,2.410665255,1.234150824,-0.2
42.32565717,-83.05259383,186.9,2.78950619,-1.005680721,0.1,1.406371885,-2.408205399,0.4
42.32569083,-83.05257783,186.4,3.588398496,1.91563315,-0.5,0.798892306,2.92131387,-0.6
42.325721,-83.05253833,185.7,4.878450537,0.292609184,-0.7,1.290052041,-1.623023965,-0.2
42.32575083,-83.05248283,185.9,-5.93587892,1.278402644,0.2,-10.81432946,0.98579346,0.9
42.32578267,-83.05241417,185.2,-2.327678362,6.754790738,-0.7,3.608200557,5.476388093,-0.9
42.32581633,-83.0523285,184.4,6.949068855,4.579170111,-0.8,9.276747217,-2.175620627,-0.1
42.32585567,-83.05223117,184.3,9.00966688,3.522007374,-0.1,2.060598025,-1.057162737,0.7
42.32589983,-83.05212183,183.7,9.362593205,-6.098684232,-0.6,0.352926325,-9.620691606,-0.5
42.32594517,-83.05199417,182.5,-6.5465379,10.32592218,-1.2,-15.9091311,16.42460641,-0.6
42.32598517,-83.05185067,182.3,4.582372962,-12.29964406,-0.2,11.12891086,-22.62556624,1
42.3260185,-83.05169333,182,8.1520954,11.13919423,-0.3,3.569722438,23.43883829,-0.1
42.326048,-83.0515265,181.7,-6.554362656,-12.89728798,-0.3,-14.70645806,-24.03648221,0
42.3260715,-83.05134867,181.6,-14.86878243,3.159646423,-0.1,-8.314419775,16.0569344,0.2
42.32609367,-83.05116467,181.3,-9.957379836,11.78806871,-0.3,4.911402596,8.628422285,-0.2
42.32610383,-83.05099717,181.1,0.180152884,-13.85537798,-0.2,10.13753272,-25.64344669,0.1
42.32610583,-83.050827,180.9,-3.247838805,13.58957996,-0.2,-3.427991689,27.44495794,0
42.326134,-83.05039083,180.6,-11.47981589,-14.28355028,-0.3,-8.23197708,-27.87313024,-0.1
42.32775167,-83.04750183,180.6,15.83386232,-10.62413999,0,27.31367821,3.659410291,0.3
42.32768617,-83.04726117,229,0.898033706,-18.01197586,48.4,-14.93582862,-7.387835871,48.4
42.32760933,-83.04703817,212.1,-5.646396626,16.38552313,-16.9,-6.544430332,34.39749899,-65.3
42.32762583,-83.04684433,192.7,-15.84475695,1.413012292,-19.4,-10.19836033,-14.97251083,-2.5
42.327678,-83.046682,185.9,-11.28072801,-8.594484233,-6.8,4.564028939,-10.00749653,12.6
42.32773167,-83.04653917,185.8,6.419263993,-10.94938867,-0.1,17.69999201,-2.354904438,6.7
42.3277675,-83.0464025,186,-0.334639235,-11.24900056,0.2,-6.753903228,-0.299611891,0.3
42.32780117,-83.04629033,185.8,-1.770914215,-9.221119771,-0.2,-1.436274981,2.027880791,-0.4
42.32783367,-83.0462045,185.3,-4.936823083,-5.409552461,-0.5,-3.165908867,3.81156731,-0.3
42.327857,-83.04614033,185.5,-3.402252954,-3.960363385,0.2,1.534570129,1.449189076,0.7
42.32787383,-83.0460945,185.7,-2.033502928,-3.174366383,0.2,1.368750026,0.785997002,0
42.327884,-83.04606867,186,-1.455347522,-1.019460718,0.3,0.578155406,2.154905664,0.1
42.32788733,-83.0460575,186.1,-0.499172743,-0.235645538,0.1,0.956174779,0.78381518,-0.2
42.327889,-83.046053,186.2,0,0,0.1,0,0,0
42.3278895,-83.04604933,186.1,0,0,-0.1,0,0,-0.2
42.327888,-83.04604333,186.2,0,0,0.1,0,0,0.2
42.32788833,-83.04604067,186.6,0,0,0.4,0,0,0.3
42.32788917,-83.04603933,186.7,-0.200973123,0.036351617,0.1,0,0,-0.3
42.327889,-83.04603767,186.6,0,0,-0.1,0,0,-0.2
42.32788917,-83.04603767,186.6,0,0,0,0,0,0.1
42.3278895,-83.04603817,186.5,0,0,-0.1,0,0,-0.1
42.32789033,-83.0460385,186.5,0,0,0,0,0,0.1
42.32789033,-83.046038,186.3,0,0,-0.2,0,0,-0.2
42.327891,-83.04603783,186.1,0,0,-0.2,0,0,0
42.32789183,-83.0460375,185.9,0,0,-0.2,0,0,0
42.32789217,-83.04603633,185.5,0,0,-0.4,0,0,-0.2
42.32789517,-83.0460325,185.1,0.327850644,-0.546614822,-0.4,0,0,0
42.3279025,-83.04601817,184.9,0.76990748,-1.677591329,-0.2,0.442056837,-1.130976507,0.2
42.32791367,-83.04599433,184.9,0.282303833,-2.549952972,0,-0.487603648,-0.872361643,0.2
42.32792617,-83.04596683,184.9,1.001682872,-2.505994481,0,0.719379039,0.043958491,0
42.32794183,-83.04593333,184.9,3.512577598,0.209118773,0,2.510894727,2.715113254,0
42.32795867,-83.04589833,185,-0.476141844,3.41165126,0.1,-3.988719442,3.202532487,0.1
42.32797817,-83.04586033,185,-3.866067764,-0.855891264,0,-3.38992592,-4.267542524,-0.1
42.32800317,-83.04581667,185.1,4.800304168,0.512100032,0.1,8.666371932,1.367991296,0.1
42.32803133,-83.04577133,185.1,-4.234069014,2.511131015,0,-9.034373182,1.999030983,-0.1
42.3280595,-83.04572467,185.1,4.062645669,2.939042519,0,8.296714683,0.427911504,0
42.328089,-83.04567367,185.1,5.318861493,-1.379231563,0,1.256215824,-4.318274082,0
42.328122,-83.0456185,185.1,3.671112944,4.7840986,0,-1.647748549,6.163330163,0
42.328158,-83.04555433,185.1,-2.454950427,-6.464719973,0,-6.126063372,-11.24881857,0
42.32819333,-83.04547717,185.1,1.769870113,-7.550058239,0,4.22482054,-1.085338266,0
42.32822867,-83.04538883,185.2,-2.782219241,8.073842616,0.1,-4.552089353,15.62390085,0.1
42.32826383,-83.04528983,185.1,7.493292743,-5.548287514,-0.1,10.27551198,-13.62213013,-0.2
42.328299,-83.04518167,185,-7.238619576,-6.801056283,-0.1,-14.73191232,-1.252768769,0
42.3283355,-83.04506983,184.9,0.035050198,-10.17204083,-0.1,7.273669774,-3.370984542,0
42.3283725,-83.044959,184.8,5.336776121,-8.447473004,-0.1,5.301725923,1.724567822,0
42.32840967,-83.0448505,184.7,6.061578856,-7.754940149,-0.1,0.724802735,0.692532854,0
42.32844633,-83.04474367,184.6,6.411140594,-7.259132513,-0.1,0.349561738,0.495807636,0
42.328483,-83.04464167,184.5,4.967308935,7.78139333,-0.1,-1.443831659,15.04052584,0
42.32851967,-83.04455317,184.3,2.97793482,-7.450150577,-0.2,-1.989374115,-15.23154391,-0.1
42.328556,-83.04448183,184.3,-1.634186095,-6.594273304,0,-4.612120916,0.855877273,0.2
42.32859533,-83.04443067,184.2,2.449205453,-5.33045523,-0.1,4.083391548,1.263818075,-0.1
42.328638,-83.04439867,184.2,-0.545819486,5.293859407,0,-2.995024939,10.62431464,0.1
42.32867933,-83.04438567,184.3,1.710657615,-4.224226162,0.1,2.256477101,-9.51808557,0.1
42.3287155,-83.04438883,184.3,1.478179569,3.57953309,0,-0.232478046,7.803759253,-0.1
42.32873867,-83.044399,184.3,2.109694022,0.729236091,0,0.631514453,-2.850296999,0
42.32874967,-83.04440717,184.3,0.804930411,-0.575111872,0,-1.30476361,-1.304347963,0
42.32875283,-83.04441033,184.2,0.150481505,-0.065472382,-0.1,-0.654448906,0.50963949,-0.1
42.32875367,-83.0444115,184.1,0,0,-0.1,0,0,0
42.32875417,-83.04441233,184,0,0,-0.1,0,0,0
42.3287545,-83.04441283,183.9,0,0,-0.1,0,0,0
42.32875467,-83.04441333,183.9,0,0,0,0,0,0.1
42.32875483,-83.0444135,183.8,0,0,-0.1,0,0,-0.1
42.328755,-83.04441367,183.8,0,0,0,0,0,0.1
42.328755,-83.04441383,183.7,0,0,-0.1,0,0,-0.1
42.328755,-83.04441383,183.7,0,0,0,0,0,0.1
42.32875483,-83.04441417,183.7,0,0,0,0,0,0
42.32875483,-83.04441417,183.7,0,0,0,0,0,0
42.32875483,-83.04441467,183.7,0,0,0,0,0,0
42.3287545,-83.04441483,183.6,0,0,-0.1,0,0,-0.1
42.32875417,-83.04441517,183.6,0,0,0,0,0,0.1
42.32875383,-83.04441567,183.6,0,0,0,0,0,0
42.3287535,-83.04441583,183.5,0,0,-0.1,0,0,-0.1
42.32875333,-83.044416,183.4,0,0,-0.1,0,0,0
