nice_timestamp	timestamp	lat	lon	speed(m/s)	angle	alt
1	80849	42.5484743333	-83.1214036667	2.688484344	258.29	198.5
1	80850	42.5484663333	-83.1214296667	2.098417076	245.43	198.5
1	80851	42.5484538333	-83.1214518333	2.366956844	230.95	198.5
1	80852	42.5484293333	-83.1214721667	3.622200204	207.65	198.5
1	80853	42.548389	-83.121479	5.013771224	181.96	198.5
1	80854	42.5483381667	-83.1214643333	6.199564644	163.35	198.5
1	80855	42.548281	-83.1214318333	7.205817108	155.23	198.5
1	80856	42.5482165	-83.1213903333	8.252710648	154.22	198.5
1	80857	42.5481415	-83.1213463333	9.45548072	157.41	198.5
1	80858	42.548054	-83.1213011667	10.819786208	159.83	198.5
1	80859	42.5479561667	-83.1212526667	11.91195082	159.81	198.5
1	80860	42.5478505	-83.1212016667	12.713454572	160.61	198.5
1	80861	42.5477373333	-83.1211508333	13.474317248	162.02	198.5
1	80862	42.5476166667	-83.1211008333	14.281994328	163.33	198.4
1	80863	42.5474885	-83.121051	15.075266976	164.27	198.3
1	80864	42.5473533333	-83.1210003333	15.823268552	164.58	198.2
1	80865	42.5472141667	-83.1209491667	16.15096938	164.90	198.2
1	80866	42.5470716667	-83.1209011667	16.388128064	166.52	198.2
1	80867	42.5469248333	-83.1208578333	16.841867672	168.15	198.2
1	80868	42.5467733333	-83.1208168333	17.314127264	168.93	198.2
1	80869	42.5466173333	-83.1207771667	17.791016852	169.55	198.1
1	80870	42.5464565	-83.1207426667	18.245270904	171.55	198.1
1	80871	42.5462928333	-83.1207118333	18.438701848	172.27	198.0
1	80872	42.5461301667	-83.1206845	18.117174348	173.14	197.9
1	80873	42.5459703333	-83.1206638333	17.728769128	175.05	197.9
1	80874	42.5458161667	-83.1206541667	16.92263538	178.36	197.8
1	80875	42.545671	-83.120653	15.77028082	180.23	197.7
1	80876	42.5455345	-83.1206523333	14.907043788	179.62	197.7
1	80877	42.545406	-83.1206508333	14.019113444	179.48	197.7
1	80878	42.5452815	-83.1206495	13.714562596	179.56	197.7
1	80879	42.5451593333	-83.1206486667	13.530906088	179.68	197.7
1	80880	42.545037	-83.1206471667	13.61476046	179.40	197.6
1	80881	42.544913	-83.120645	13.84883248	179.12	197.6
1	80882	42.5447863333	-83.1206415	14.16521554	178.67	197.6
1	80883	42.544657	-83.120637	14.46359306	178.32	197.6
1	80884	42.5445251667	-83.1206325	14.736762824	178.62	197.6
1	80885	42.5443906667	-83.120628	15.024851464	178.50	197.6
1	80886	42.5442538333	-83.120623	15.293905676	178.41	197.6
1	80887	42.5441161667	-83.1206188333	15.30985344	178.76	197.6
1	80888	42.543979	-83.120615	15.212623524	178.81	197.6
1	80889	42.5438423333	-83.1206118333	15.154491352	179.15	197.5
1	80890	42.5437058333	-83.1206098333	15.174554668	179.44	197.5
1	80891	42.5435688333	-83.1206066667	15.227027956	178.81	197.4
1	80892	42.5434318333	-83.1206018333	15.243490164	178.36	197.4
1	80893	42.5432945	-83.1205971667	15.249149048	178.67	197.3
1	80894	42.5431573333	-83.1205925	15.223426848	178.43	197.3
1	80895	42.5430203333	-83.1205865	15.262010148	177.99	197.3
1	80896	42.5428821667	-83.1205816667	15.401938916	178.67	197.3
1	80897	42.5427423333	-83.120577	15.581994316	178.53	197.1
1	80898	42.5426006667	-83.1205716667	15.827898548	178.35	197.0
1	80899	42.5424598333	-83.1205681667	15.581994316	179.24	197.0
1	80900	42.5423213333	-83.1205646667	15.287732348	178.89	196.9
1	80901	42.5421888333	-83.1205595	14.492916368	178.18	196.8
1	80902	42.5420683333	-83.1205533333	12.8868222	177.76	196.7
1	80903	42.5419658333	-83.1205428333	10.783260684	174.67	196.7
1	80904	42.5418791667	-83.1205291667	9.211634264	172.77	196.7
1	80905	42.5418063333	-83.1205181667	7.669845596	174.02	196.7
1	80906	42.5417461667	-83.1205113333	6.287534568	175.72	196.6
1	80907	42.5416978333	-83.1205075	4.983933472	176.98	196.7
1	80908	42.5416598333	-83.1205048333	3.90205774	177.16	196.7
1	80909	42.541628	-83.1205028333	3.388642628	177.23	196.7
1	80910	42.5416006667	-83.1205015	2.903007492	177.84	196.7
1	80911	42.5415798333	-83.1205005	2.056232668	177.94	196.6
1	80912	42.5415653333	-83.1204998333	1.419350996	178.17	196.6
1	80913	42.5415533333	-83.1204993333	1.299485544	178.02	196.6
1	80914	42.5415401667	-83.120499	1.50732092	178.59	196.6
1	80915	42.5415225	-83.1204985	2.166838128	178.83	196.5
1	80916	42.5415003333	-83.1204976667	2.578393328	178.51	196.5
1	80917	42.541482	-83.1204971667	1.824732868	178.48	196.4
1	80918	42.5414725	-83.1204968333	0.75108824	178.30	196.4
1	80919	42.5414673333	-83.1204968333	0.493351796	178.47	196.4
1	80920	42.5414611667	-83.1204968333	0.767550448	178.69	196.4
1	80921	42.5414541667	-83.1204966667	0.780411548	178.45	196.3
1	80922	42.541449	-83.1204966667	0.456311828	178.09	196.3
1	80923	42.5414461667	-83.1204966667	0.238702016	177.94	196.3
1	80924	42.541445	-83.1204968333	0.051958844	None	196.3
1	80925	42.5414446667	-83.1204971667	0.008231104	None	196.3
1	80926	42.5414446667	-83.1204975	0.006173328	None	196.3
1	80927	42.5414445	-83.1204978333	0.006687772	None	196.3
1	80928	42.5414443333	-83.1204983333	0.013889988	None	196.3
1	80929	42.5414433333	-83.1204985	0.118836564	None	196.3
1	80930	42.54144	-83.1204988333	0.466086264	178.39	196.3
1	80931	42.5414305	-83.1204985	1.305144428	178.37	196.3
1	80932	42.5414103333	-83.120498	2.596398868	178.55	196.3
1	80933	42.5413806667	-83.120497	3.607281328	178.53	196.3
1	80934	42.5413436667	-83.1204958333	4.330075148	178.64	196.3
1	80935	42.5413053333	-83.1204946667	4.210209696	178.64	196.3
1	80936	42.5412681667	-83.1204933333	4.108349784	178.53	196.3
1	80937	42.5412285	-83.1204918333	4.525563868	178.30	196.2
1	80938	42.5411838333	-83.1204903333	5.168104424	178.56	196.2
1	80939	42.5411375	-83.1204891667	5.173248864	178.96	196.2
1	80940	42.5410925	-83.120488	4.923743524	178.97	196.2
1	80941	42.5410543333	-83.1204871667	3.9740799	179.03	196.1
1	80942	42.5410251667	-83.1204863333	2.923585252	178.84	196.1
1	80943	42.5410038333	-83.1204856667	2.135457044	178.63	196.1
1	80944	42.540988	-83.1204851667	1.583458632	178.49	196.1
1	80945	42.5409791667	-83.1204848333	0.701187172	178.53	196.1
1	80946	42.5409776667	-83.1204848333	0.037039968	None	196.1
1	80947	42.5409778333	-83.120485	0.009774436	None	196.1
1	80948	42.5409778333	-83.1204851667	0.00514444	None	196.1
1	80949	42.540978	-83.1204851667	0.012346656	None	196.1
1	80950	42.540978	-83.1204853333	0.01800554	None	196.1
1	80951	42.540978	-83.1204853333	0.02314998	None	196.1
1	80952	42.540978	-83.1204853333	0.007202216	None	196.1
1	80953	42.540978	-83.1204853333	0.014918876	None	196.0
1	80954	42.540978	-83.1204856667	0.0257222	None	196.0
1	80955	42.5409778333	-83.1204858333	0.015947764	None	196.0
1	80956	42.5409776667	-83.1204858333	0.029837752	None	196.0
1	80957	42.5409778333	-83.1204858333	0.014918876	None	196.0
1	80958	42.540978	-83.120486	0.0128611	None	196.0
1	80959	42.5409781667	-83.1204861667	0.001543332	None	196.0
1	80960	42.5409783333	-83.120486	0.009259992	None	196.0
1	80961	42.540978	-83.120486	0.037039968	None	196.0
1	80962	42.540975	-83.1204858333	0.456311828	178.59	196.0
1	80963	42.5409648333	-83.1204853333	1.418836552	178.45	196.0
1	80964	42.5409438333	-83.1204841667	2.69825878	177.82	195.9
1	80965	42.5409153333	-83.1204825	3.392243736	177.59	195.9
1	80966	42.5408855	-83.120481	3.281123832	177.88	195.8
1	80967	42.5408603333	-83.1204798333	2.576849996	178.02	195.8
1	80968	42.5408386667	-83.120479	2.352552412	178.04	195.9
1	80969	42.540818	-83.1204781667	2.257894716	178.21	195.9
1	80970	42.5407978333	-83.1204771667	2.255322496	178.06	195.9
1	80971	42.5407776667	-83.1204763333	2.236288068	178.25	195.9
1	80972	42.5407566667	-83.1204755	2.38959238	178.20	195.9
1	80973	42.540729	-83.1204743333	3.368064868	178.06	195.9
1	80974	42.5406925	-83.1204725	4.353739572	178.09	195.9
1	80975	42.5406478333	-83.1204705	5.240641028	178.27	195.9
1	80976	42.540596	-83.1204688333	5.997902596	178.65	195.9
1	80977	42.5405378333	-83.1204673333	6.660506468	179.02	195.9
1	80978	42.5404788333	-83.1204658333	6.479936624	178.99	195.9
1	80979	42.540423	-83.120464	6.112623608	178.62	195.9
1	80980	42.5403713333	-83.1204625	5.568341856	178.59	195.8
1	80981	42.5403261667	-83.1204615	4.776098096	179.16	195.8
1	80982	42.540287	-83.1204606667	4.145389752	179.24	195.8
1	80983	42.5402505	-83.1204601667	4.024495412	179.60	195.8
1	80984	42.5402125	-83.12046	4.297665176	179.88	195.8
1	80985	42.540171	-83.1204596667	4.75346256	179.44	195.8
1	80986	42.540131	-83.1204588333	4.3341907	178.92	195.8
1	80987	42.5401013333	-83.1204578333	2.830470888	178.37	195.7
1	80988	42.5400825	-83.120457	1.766086252	178.19	195.7
1	80989	42.5400663333	-83.1204563333	1.82113176	178.46	195.7
1	80990	42.5400493333	-83.1204558333	1.919390564	178.36	195.7
1	80991	42.5400315	-83.1204551667	1.989354948	178.71	195.7
1	80992	42.5400133333	-83.1204546667	2.041313792	178.87	195.7
1	80993	42.5399933333	-83.1204543333	2.305738008	179.29	195.7
1	80994	42.539975	-83.1204541667	1.914760568	179.48	195.7
1	80995	42.5399626667	-83.120454	1.12148792	179.59	195.7
1	80996	42.5399553333	-83.120454	0.675464972	179.70	195.7
1	80997	42.539949	-83.120454	0.718163824	179.68	195.6
1	80998	42.5399408333	-83.120454	1.011911348	179.89	195.6
1	80999	42.5399301667	-83.120454	1.23723782	179.90	195.6
1	81000	42.539918	-83.1204538333	1.383339916	179.74	195.6
1	81001	42.5399091667	-83.1204536667	0.812307076	179.61	195.6
1	81002	42.5399051667	-83.1204535	0.307123068	179.19	195.6
1	81003	42.5399043333	-83.1204533333	0.01543332	None	195.6
1	81004	42.5399025	-83.1204533333	0.276770872	179.62	195.7
1	81005	42.539898	-83.1204533333	0.594697264	178.74	195.7
1	81006	42.5398913333	-83.1204531667	0.780925992	179.01	195.7
1	81007	42.5398876667	-83.1204531667	0.262880884	179.02	195.7
1	81008	42.5398866667	-83.120453	0.032924416	None	195.8
1	81009	42.5398861667	-83.120453	0.02057776	None	195.8
1	81010	42.5398861667	-83.120453	0.013889988	None	195.8
1	81011	42.539886	-83.120453	0.014404432	None	195.7
1	81012	42.539886	-83.120453	0.007202216	None	195.7
1	81013	42.539886	-83.120453	0.011832212	None	195.7
1	81014	42.5398861667	-83.1204528333	0.013375544	None	195.7
1	81015	42.5398861667	-83.1204526667	0.010803324	None	195.7
1	81016	42.5398848333	-83.1204526667	0.2314998	179.81	195.7
1	81017	42.5398808333	-83.1204526667	0.544796196	178.73	195.7
1	81018	42.5398741667	-83.1204523333	0.821567068	178.58	195.7
1	81019	42.5398655	-83.120452	1.058725752	178.46	195.7
1	81020	42.5398548333	-83.1204511667	1.241353372	178.02	195.7
1	81021	42.5398421667	-83.1204505	1.470280952	177.93	195.6
1	81022	42.539828	-83.1204496667	1.640561916	177.45	195.6
1	81023	42.5398125	-83.1204485	1.784606236	177.16	195.6
1	81024	42.5397961667	-83.1204475	1.844796184	177.35	195.6
1	81025	42.5397796667	-83.1204465	1.819073984	177.56	195.6
1	81026	42.5397626667	-83.1204456667	1.915789456	178.22	195.6
1	81027	42.539745	-83.120445	1.968777188	178.51	195.6
1	81028	42.539733	-83.1204446667	1.079303512	178.60	195.6
1	81029	42.5397276667	-83.1204446667	0.369370792	178.68	195.6
1	81030	42.5397266667	-83.1204446667	0.010803324	None	195.6
1	81031	42.5397265	-83.1204445	0.008745548	None	195.6
1	81032	42.5397263333	-83.1204445	0.01028888	None	195.6
1	81033	42.5397263333	-83.1204445	0.004629996	None	195.6
1	81034	42.539725	-83.1204445	0.217609812	177.28	195.6
1	81035	42.5397211667	-83.1204443333	0.501068456	178.33	195.6
1	81036	42.5397158333	-83.1204441667	0.662603872	178.74	195.6
1	81037	42.5397081667	-83.120444	0.947605848	178.54	195.7
1	81038	42.5396983333	-83.1204438333	1.166758992	178.95	195.7
1	81039	42.5396865	-83.1204435	1.367906596	178.57	195.7
1	81040	42.5396735	-83.1204431667	1.485199828	178.97	195.7
1	81041	42.5396595	-83.120443	1.59220418	179.19	195.7
1	81042	42.5396445	-83.120443	1.688405208	179.27	195.7
1	81043	42.5396288333	-83.120443	1.766600696	179.53	195.7
1	81044	42.5396121667	-83.1204421667	1.81598732	179.51	195.7
1	81045	42.5395951667	-83.1204411667	1.8905817	179.25	195.7
1	81046	42.5395775	-83.1204405	1.94974276	179.81	195.8
1	81047	42.5395555	-83.1204398333	2.61594774	179.42	195.8
1	81048	42.539525	-83.1204391667	3.698337916	179.49	195.8
1	81049	42.5394868333	-83.1204381667	4.566204944	179.44	195.8
1	81050	42.5394466667	-83.1204371667	4.468975028	179.42	195.9
1	81051	42.5394071667	-83.1204361667	4.388721764	179.27	196.1
1	81052	42.5393645	-83.1204351667	4.90779576	179.20	196.2
1	81053	42.539319	-83.1204338333	5.140324448	179.19	196.3
1	81054	42.5392708333	-83.1204323333	5.487059704	178.95	196.5
1	81055	42.5392181667	-83.1204305	6.046774776	178.64	196.6
1	81056	42.5391635	-83.1204276667	6.158923568	178.08	196.7
1	81057	42.5391103333	-83.1204248333	5.87495048	177.74	196.9
1	81058	42.5390596667	-83.1204213333	5.58428962	177.15	197.0
1	81059	42.539009	-83.1204173333	5.662485108	176.73	197.1
1	81060	42.5389535	-83.1204135	6.408428908	177.50	197.1
1	81061	42.5388916667	-83.1204103333	7.126592732	178.20	197.1
1	81062	42.5388255	-83.1204081667	7.463039108	178.79	197.1
1	81063	42.5387596667	-83.1204068333	7.246972628	179.38	197.1
1	81064	42.5386961667	-83.1204058333	6.984606188	179.32	197.1
1	81065	42.5386355	-83.1204046667	6.679026452	179.15	197.2
1	81066	42.5385775	-83.1204031667	6.376018936	178.89	197.2
1	81067	42.538522	-83.1204015	6.086386964	178.69	197.2
1	81068	42.5384693333	-83.1203995	5.786466112	178.37	197.3
1	81069	42.53842	-83.1203973333	5.403205332	178.22	197.3
1	81070	42.538373	-83.1203955	5.177364416	178.27	197.4
1	81071	42.5383261667	-83.1203933333	5.239097696	178.01	197.4
1	81072	42.5382823333	-83.1203911667	4.739058128	178.00	197.5
1	81073	42.5382498333	-83.1203895	3.132449516	178.02	197.5
1	81074	42.5382298333	-83.1203881667	1.920419452	177.90	197.6
1	81075	42.538216	-83.1203868333	1.376652144	177.88	197.5
1	81076	42.5382038333	-83.120386	1.348357724	178.07	197.3
1	81077	42.5381908333	-83.1203856667	1.547961996	177.87	197.1
1	81078	42.5381811667	-83.1203858333	0.954808064	178.06	197.1
1	81079	42.538178	-83.1203858333	0.192402056	177.91	197.0
1	81080	42.5381778333	-83.1203866667	0.014404432	None	197.0
1	81081	42.5381761667	-83.1203875	0.3086664	180.14	197.0
1	81082	42.5381735	-83.1203878333	0.281400868	180.51	197.1
1	81083	42.5381706667	-83.1203878333	0.387376332	179.78	197.1
1	81084	42.5381656667	-83.1203875	0.65334388	178.82	197.1
1	81085	42.5381583333	-83.1203876667	0.919311428	178.76	197.1
1	81086	42.5381501667	-83.120388	0.98773248	178.86	197.1
1	81087	42.538145	-83.1203883333	0.414641864	178.75	197.2
1	81088	42.5381425	-83.1203888333	0.226869804	178.61	197.2
1	81089	42.5381415	-83.1203895	0.018519984	None	197.3
1	81090	42.5381411667	-83.12039	0.009259992	None	197.3
1	81091	42.5381408333	-83.1203903333	0.007202216	None	197.2
1	81092	42.5381405	-83.1203906667	0.000514444	None	197.0
1	81093	42.5381406667	-83.1203911667	0.00257222	None	196.9
1	81094	42.5381406667	-83.1203916667	0.011832212	None	196.8
1	81095	42.5381406667	-83.1203921667	0.009774436	None	196.7
1	81096	42.5381406667	-83.1203926667	0.010803324	None	196.6
1	81097	42.5381408333	-83.120393	0.011832212	None	196.5
1	81098	42.5381408333	-83.1203933333	0.015947764	None	196.3
1	81099	42.5381408333	-83.1203936667	0.006687772	None	196.2
1	81100	42.5381406667	-83.1203943333	0.014404432	None	196.2
1	81101	42.5381406667	-83.120395	0.013889988	None	196.1
1	81102	42.5381406667	-83.1203955	0.032409972	None	196.1
1	81103	42.5381403333	-83.120396	0.065334388	None	196.0
1	81104	42.5381383333	-83.120396	0.372457456	180.29	196.0
1	81105	42.5381328333	-83.1203958333	0.766007116	179.43	196.1
1	81106	42.5381208333	-83.1203953333	1.608666388	180.04	196.1
1	81107	42.5381021667	-83.120395	2.323229104	180.75	196.2
1	81108	42.5380863333	-83.1203946667	1.626671928	180.67	196.2
1	81109	42.5380751667	-83.1203945	1.120459032	180.88	196.1
1	81110	42.5380676667	-83.120395	0.6687772	181.40	196.1
1	81111	42.5380598333	-83.120395	0.934744748	180.88	196.2
1	81112	42.5380503333	-83.1203945	1.153897892	179.85	196.2
1	81113	42.5380386667	-83.1203941667	1.369964372	179.30	196.1
1	81114	42.5380216667	-83.1203941667	2.066521548	179.47	196.2
1	81115	42.5380006667	-83.1203941667	2.458527876	179.65	196.3
1	81116	42.5379791667	-83.1203938333	2.397823484	179.57	196.3
1	81117	42.5379586667	-83.1203935	2.29699246	179.44	196.3
1	81118	42.537937	-83.1203931667	2.497111176	179.40	196.4
1	81119	42.5379106667	-83.1203921667	3.101582876	178.59	196.4
1	81120	42.537877	-83.1203908333	4.007004316	178.30	196.5
1	81121	42.5378328333	-83.1203886667	5.326553176	178.12	196.5
1	81122	42.5377765	-83.1203866667	6.653304252	178.85	196.6
1	81123	42.5377111667	-83.1203851667	7.510367956	179.12	196.7
1	81124	42.537645	-83.120384	7.286070372	179.51	196.7
1	81125	42.5375816667	-83.1203833333	6.923387352	179.43	196.8
1	81126	42.5375216667	-83.1203821667	6.570993212	179.07	196.8
1	81127	42.5374645	-83.1203806667	6.256153484	178.74	196.9
1	81128	42.53741	-83.1203788333	5.98812816	178.43	196.9
1	81129	42.5373585	-83.120377	5.644479568	178.48	196.9
1	81130	42.5373111667	-83.1203755	5.12129002	178.62	196.9
1	81131	42.5372666667	-83.120374	4.887732444	178.49	196.9
1	81132	42.5372238333	-83.1203721667	4.724139252	178.36	197.0
1	81133	42.5371828333	-83.1203701667	4.49109612	178.05	197.0
1	81134	42.5371496667	-83.1203688333	3.316106024	178.24	197.0
1	81135	42.537125	-83.1203675	2.490937848	177.66	197.0
1	81136	42.5371035	-83.120366	2.310368004	177.08	197.0
1	81137	42.5370828333	-83.1203648333	2.25583694	177.18	197.0
1	81138	42.5370636667	-83.1203641667	2.074238208	178.16	197.0
1	81139	42.5370505	-83.1203631667	1.220261168	178.25	197.1
1	81140	42.5370438333	-83.1203623333	0.5658884	177.98	197.0
1	81141	42.537043	-83.1203615	0.01543332	None	196.9
1	81142	42.5370436667	-83.1203603333	0.007202216	None	196.7
1	81143	42.5370445	-83.1203598333	0.008231104	None	196.5
1	81144	42.5370448333	-83.1203595	0.006173328	None	196.3
1	81145	42.5370453333	-83.1203598333	0.00514444	None	196.2
1	81146	42.5370456667	-83.12036	0.01800554	None	196.1
1	81147	42.5370461667	-83.1203603333	0.016976652	None	196.0
1	81148	42.5370456667	-83.1203605	0.120379896	None	195.9
1	81149	42.537042	-83.1203601667	0.494895128	178.41	195.9
1	81150	42.5370355	-83.1203596667	0.809734856	177.46	195.8
1	81151	42.5370263333	-83.120359	1.079303512	178.22	195.8
1	81152	42.5370131667	-83.1203581667	1.622556376	178.11	195.7
1	81153	42.5369928333	-83.1203566667	2.488880072	178.05	195.8
1	81154	42.536967	-83.1203553333	3.03264738	178.25	195.7
1	81155	42.5369423333	-83.1203545	2.599999976	179.18	195.7
1	81156	42.536925	-83.1203541667	1.62307082	179.28	195.8
1	81157	42.5369133333	-83.120354	1.157499	179.72	195.8
1	81158	42.536903	-83.120354	1.141551236	179.38	195.9
1	81159	42.5368915	-83.1203536667	1.344756616	178.95	195.9
1	81160	42.5368813333	-83.1203531667	1.057696864	178.25	196.0
1	81161	42.5368768333	-83.120353	0.273169764	178.17	196.0
1	81162	42.5368761667	-83.1203526667	0.01543332	None	196.1
1	81163	42.536876	-83.1203521667	0.013889988	None	196.1
1	81164	42.5368755	-83.1203518333	0.01028888	None	196.1
1	81165	42.5368751667	-83.1203515	0.003086664	None	196.1
1	81166	42.5368748333	-83.120351	0.011832212	None	196.1
1	81167	42.5368745	-83.1203505	0.002057776	None	196.1
1	81168	42.5368743333	-83.1203503333	0.01028888	None	196.1
1	81169	42.536874	-83.12035	0.008231104	None	196.1
1	81170	42.5368736667	-83.1203498333	0.011317768	None	196.2
1	81171	42.5368736667	-83.1203498333	0.006687772	None	196.2
1	81172	42.5368735	-83.1203496667	0.007202216	None	196.2
1	81173	42.5368733333	-83.1203496667	0.002057776	None	196.2
1	81174	42.5368731667	-83.1203496667	0.006173328	None	196.1
1	81175	42.536873	-83.1203496667	0.00257222	None	196.1
1	81176	42.5368731667	-83.12035	0.006687772	None	196.0
1	81177	42.5368731667	-83.1203503333	0.017491096	None	196.0
1	81178	42.5368726667	-83.1203505	0.103403244	None	196.0
1	81179	42.53687	-83.1203505	0.41412742	179.09	196.1
1	81180	42.5368635	-83.12035	0.874040356	178.46	196.1
1	81181	42.5368476667	-83.120349	2.146260368	177.90	196.2
1	81182	42.5368223333	-83.1203473333	3.107756204	177.05	196.2
1	81183	42.5367918333	-83.1203455	3.52908584	177.61	196.3
1	81184	42.5367546667	-83.120344	4.397981756	178.58	196.3
1	81185	42.5367128333	-83.1203433333	4.757063668	179.51	196.3
1	81186	42.5366708333	-83.120343	4.608903796	179.51	196.3
1	81187	42.5366295	-83.1203425	4.536367192	178.98	196.4
1	81188	42.5365828333	-83.1203408333	5.422754204	178.34	196.4
1	81189	42.536534	-83.1203386667	5.40937866	177.71	196.5
1	81190	42.5364863333	-83.1203365	5.2859121	177.81	196.5
1	81191	42.5364405	-83.1203345	5.038464536	178.33	196.5
1	81192	42.5363965	-83.1203333333	4.8486347	178.86	196.5
1	81193	42.5363543333	-83.1203323333	4.662405972	178.79	196.5
1	81194	42.5363133333	-83.1203311667	4.521448316	178.33	196.4
1	81195	42.5362733333	-83.1203303333	4.385120656	179.06	196.4
1	81196	42.5362345	-83.1203296667	4.2570241	178.96	196.4
1	81197	42.536198	-83.120329	3.938583264	179.13	196.5
1	81198	42.5361685	-83.1203283333	3.034705156	178.74	196.5
1	81199	42.5361445	-83.1203278333	2.51048672	178.59	196.5
1	81200	42.5361236667	-83.120327	2.213138088	177.94	196.6
1	81201	42.5361036667	-83.1203265	2.196161436	178.64	196.6
1	81202	42.5360838333	-83.1203258333	2.196161436	178.71	196.8
1	81203	42.536064	-83.1203251667	2.202849208	178.75	196.8
1	81204	42.536044	-83.1203248333	2.20182032	178.88	196.8
1	81205	42.5360243333	-83.1203245	2.210565868	179.13	196.9
1	81206	42.5360043333	-83.1203243333	2.226513632	179.09	196.9
1	81207	42.5359845	-83.1203241667	2.2121092	179.12	196.8
1	81208	42.5359658333	-83.1203241667	1.964147192	179.54	196.8
1	81209	42.5359493333	-83.120324	1.785635124	179.65	196.8
1	81210	42.5359326667	-83.1203238333	1.896240584	179.25	196.8
1	81211	42.5359153333	-83.1203236667	1.966719412	179.51	196.7
1	81212	42.5358971667	-83.1203233333	2.033082688	179.16	196.7
1	81213	42.5358785	-83.1203228333	2.074752652	179.23	196.7
1	81214	42.5358613333	-83.1203225	1.866917276	179.27	196.8
1	81215	42.5358523333	-83.1203225	0.657459432	179.24	196.8
1	81216	42.5358506667	-83.1203225	0.010803324	None	196.8
1	81217	42.5358506667	-83.1203221667	0.008745548	None	196.9
1	81218	42.5358508333	-83.1203223333	0.012346656	None	196.9
1	81219	42.5358508333	-83.1203226667	0.015947764	None	196.9
1	81220	42.5358508333	-83.120323	0.004629996	None	196.8
1	81221	42.535851	-83.1203231667	0.00514444	None	196.8
1	81222	42.5358513333	-83.1203236667	0.021092204	None	196.8
1	81223	42.5358515	-83.1203241667	0.013375544	None	196.8
1	81224	42.5358521667	-83.1203245	0.00771666	None	196.8
1	81225	42.5358525	-83.1203248333	0.008745548	None	196.7
1	81226	42.5358528333	-83.1203251667	0.006173328	None	196.7
1	81227	42.5358533333	-83.1203255	0.009259992	None	196.8
1	81228	42.5358536667	-83.1203258333	0.006687772	None	196.8
1	81229	42.535854	-83.1203261667	0.003601108	None	196.9
1	81230	42.5358541667	-83.1203268333	0.009774436	None	196.9
1	81231	42.5358543333	-83.1203273333	0.009259992	None	197.0
1	81232	42.5358545	-83.1203278333	0.006687772	None	197.1
1	81233	42.5358546667	-83.1203283333	0.009259992	None	197.1
1	81234	42.5358548333	-83.1203286667	0.006173328	None	197.1
1	81235	42.5358546667	-83.1203288333	0.011317768	None	197.1
1	81236	42.5358548333	-83.1203286667	0.00771666	None	197.2
1	81237	42.5358548333	-83.1203283333	0.013375544	None	197.2
1	81238	42.5358546667	-83.1203281667	0.0128611	None	197.2
1	81239	42.5358548333	-83.1203278333	0.016976652	None	197.3
1	81240	42.535855	-83.1203278333	0.009774436	None	197.3
1	81241	42.5358555	-83.1203278333	0.006173328	None	197.3
1	81242	42.5358556667	-83.120328	0.003601108	None	197.3
1	81243	42.5358556667	-83.120328	0.01800554	None	197.3
1	81244	42.5358556667	-83.120328	0.00771666	None	197.3
1	81245	42.5358555	-83.1203276667	0.016462208	None	197.3
1	81246	42.5358551667	-83.1203271667	0.00771666	None	197.4
1	81247	42.535855	-83.1203265	0.014918876	None	197.4
1	81248	42.535855	-83.1203256667	0.008745548	None	197.4
1	81249	42.535855	-83.120325	0.010803324	None	197.4
1	81250	42.5358551667	-83.1203243333	0.01028888	None	197.4
1	81251	42.5358551667	-83.1203236667	0.011832212	None	197.4
1	81252	42.5358553333	-83.120323	0.008745548	None	197.5
1	81253	42.5358553333	-83.1203226667	0.010803324	None	197.5
1	81254	42.5358551667	-83.1203223333	0.00514444	None	197.5
1	81255	42.535855	-83.120322	0.01543332	None	197.5
1	81256	42.5358548333	-83.1203216667	0.02057776	None	197.5
1	81257	42.535853	-83.1203213333	0.266996436	179.03	197.6
1	81258	42.5358486667	-83.1203213333	0.551998412	179.64	197.5
1	81259	42.53584	-83.1203213333	1.135892352	179.90	197.5
1	81260	42.5358221667	-83.120321	2.331460208	179.52	197.4
1	81261	42.535795	-83.1203208333	3.301701592	179.39	197.5
1	81262	42.53576	-83.1203203333	4.146933084	179.35	197.5
1	81263	42.5357178333	-83.1203196667	4.94123462	179.37	197.4
1	81264	42.5356693333	-83.1203191667	5.625959584	179.40	197.4
1	81265	42.5356153333	-83.1203186667	6.192876872	179.57	197.4
1	81266	42.5355558333	-83.1203181667	6.774713036	179.34	197.4
1	81267	42.5354916667	-83.1203171667	7.2536604	179.30	197.3
1	81268	42.5354241667	-83.1203161667	7.599366768	179.17	197.3
1	81269	42.5353586667	-83.1203146667	7.165690476	178.82	197.3
1	81270	42.5353006667	-83.1203125	6.128571372	178.06	197.3
1	81271	42.5352501667	-83.1203103333	5.3759398	177.93	197.3
1	81272	42.535204	-83.120308	5.034348984	177.83	197.3
1	81273	42.5351618333	-83.1203061667	4.538424968	178.26	197.3
1	81274	42.5351286667	-83.1203051667	3.324337128	178.57	197.3
1	81275	42.5351046667	-83.1203045	2.385991272	178.62	197.3
1	81276	42.5350866667	-83.120304	1.822675092	178.67	197.3
1	81277	42.53507	-83.1203036667	1.8648595	178.69	197.3
1	81278	42.5350521667	-83.1203033333	2.009932708	178.81	197.4
1	81279	42.5350285	-83.1203028333	2.866996412	178.99	197.4
